E_intercept,alpha_base
239290069498.8768,7.284544486563598e-06
251302671217.5341,7.55772234704193e-06
173842165237.4348,1.12005797463538e-05
175999800726.25,9.059864970784813e-06
177772952612.57333,9.102054764613744e-06
185040189415.7038,7.686190578696966e-06
190277259705.21927,6.801662767984534e-06
221259734636.53217,1.0045775060955162e-05
214976198814.30945,9.634200567122577e-06
152546711016.14102,8.700345090242104e-06
171281161642.21768,7.07827791916059e-06
230981635881.114,1.1682972304229676e-05
236365395677.02203,1.2291848995700324e-05
153675806091.67075,1.1886912435080715e-05
223787769287.6193,8.573098763521772e-06
199839929625.6049,7.682812341340029e-06
154278442534.6032,1.1725521789989145e-05
168441837133.9465,9.600576410936535e-06
192435024014.215,1.0145277233521743e-05
241517117888.36035,8.800478574892794e-06
155994571951.57883,7.777138504635295e-06
197440681419.39517,9.993156537972284e-06
198872359501.1696,9.930959659213044e-06
224425309381.95944,8.388977483332076e-06
179278169577.21082,1.1663405642814682e-05
216340263254.28885,8.698479577063005e-06
242236941107.6568,7.354818048075649e-06
182768614639.09125,1.0612574265125085e-05
205895872849.05783,7.631866958527627e-06
199924375867.2413,8.994323409535913e-06
229877569018.6167,1.024675868537344e-05
204582089025.7437,1.077995687921663e-05
185151386057.5346,7.528830467613909e-06
205663784985.29315,7.281834944053094e-06
183327430786.51068,8.700555738725802e-06
227993997135.6025,1.1379782153071417e-05
176171528248.66867,1.2304219823708952e-05
199692931986.72308,1.0426534675462952e-05
207632875927.75104,7.133822694860121e-06
169643021860.3555,1.1278034407682876e-05
178453186141.54962,7.3419293650071105e-06
256381394116.69284,1.029823139382722e-05
195510297569.93573,7.988641833356708e-06
181640594606.37247,1.055637857828619e-05
195383572441.8281,1.1546619428666086e-05
181155844221.7549,8.117963058367934e-06
245817559835.66232,7.0462802656511766e-06
166684142122.99072,1.0618612002404736e-05
164344039388.44376,8.593933971778157e-06
236194148049.515,8.294063051649651e-06
166233838933.79385,1.0872225361924614e-05
171835437227.74075,8.180063047727954e-06
251464741687.4339,8.10230683370863e-06
249988556224.5736,1.18467710863855e-05
218142537133.4268,1.1258899180322785e-05
232229695485.59045,1.1335854571896902e-05
221165045670.5195,6.952682012194633e-06
177258240310.1887,7.322046925186137e-06
159673906321.35986,1.1672347665952496e-05
207931362486.0503,7.810564940883841e-06
237576601134.99164,8.98166433558644e-06
203595578088.70956,1.0900426905966163e-05
227316072652.5998,7.937177812289365e-06
214824663856.03336,1.0006658178065005e-05
243532223699.12952,1.15857832048469e-05
255723999657.40936,7.180305149487795e-06
220779466559.0272,1.1190656223181803e-05
225767499804.4221,6.68187328343929e-06
177618777030.58026,8.38764965444614e-06
170881937652.4567,8.987445262501957e-06
199857377911.33444,7.206774491873546e-06
147620762911.39935,1.0385543763083764e-05
167064501192.25977,8.160663769798894e-06
149175067347.34518,6.5403146265816704e-06
255364381260.7799,6.765306122594372e-06
209561199947.8274,9.629799280725666e-06
161801253525.53134,9.738657270882208e-06
215530953400.59286,1.198832386976932e-05
245473104712.7204,1.172569150112499e-05
170406073132.1344,7.058008107336437e-06
202213359694.1613,1.011401566556218e-05
183693614240.59967,7.707360747267488e-06
243504145536.0581,7.852547683705122e-06
202396006437.038,1.2346533871251098e-05
192560515639.96188,8.498018908889507e-06
173387721517.2955,1.0190019173431688e-05
200222032268.85376,9.32053827075074e-06
188136047326.1268,1.2274331251423658e-05
174913467723.54922,7.123944525687854e-06
246827439127.58508,8.179744522292478e-06
172136850946.51178,1.2195964424806882e-05
243876335846.63617,1.2088447198936846e-05
149765822951.71405,1.0023908527104038e-05
245366601395.0712,1.116339374763176e-05
223686448093.0936,9.84352924460821e-06
147595317203.99045,1.1917175939921772e-05
150435758506.98486,6.571491199802829e-06
169895636500.59943,9.76815725842876e-06
247456430599.08212,7.530100710775925e-06
243021021705.68005,1.123232390420953e-05
146183637136.10046,7.961697790548258e-06
231562546299.42328,8.71044807917525e-06
171627487381.24014,8.77375370425152e-06
163517201318.99597,1.2322652670850406e-05
202605037303.73505,6.702143338767152e-06
191388608570.61783,8.489761996904185e-06
175484319059.01538,1.1331683448657423e-05
247689903465.2744,9.886613246446862e-06
224201228268.4017,1.072208608279791e-05
164932897193.1306,1.2066423704474647e-05
198558281515.7805,1.2108638503237971e-05
246388887951.9479,6.766437421925363e-06
202865096414.25455,1.2044188360391492e-05
253834338237.34344,7.1560061461444935e-06
147253180001.2174,1.1849689868451952e-05
198469344477.11053,1.2351168332350748e-05
238713907816.64865,9.938294621534018e-06
184378117968.366,1.0287109498188369e-05
207412596925.63263,7.248744999059213e-06
247186526626.1503,1.1496787892672147e-05
225491069088.70496,7.716330177322342e-06
229042407489.14865,6.563538318575525e-06
257792623638.49707,8.22675019338655e-06
235346254421.3101,6.7032967389143616e-06
204962732732.99792,7.957758387110015e-06
180763912592.6696,8.93718605905575e-06
247458098995.9074,1.1729792333740933e-05
174904383354.52148,7.335582769414953e-06
241691513060.67365,6.540314728269947e-06
255242938177.27408,8.393615943838122e-06
167651551689.06857,8.071968070068067e-06
163047132306.21036,1.1532766540736407e-05
257503147374.38437,1.1784993028662842e-05
179325311130.55164,8.042543653673593e-06
232158677410.26624,9.435454317756249e-06
167672116554.95493,7.234023479591044e-06
191049166780.0041,8.55951424660956e-06
204309101401.56625,1.0015195868334316e-05
226936527989.60944,7.855020724802136e-06
249817611091.84344,1.1348450666476451e-05
234318663874.1496,1.0767667524228906e-05
230651275747.4632,9.769259033258424e-06
249679139989.93512,1.1051400464334795e-05
161600968877.5734,7.135290692629959e-06
147387736697.83218,9.612950863452168e-06
249154140841.8356,1.1844911662486133e-05
219791022636.1776,8.099851078112228e-06
184401590799.9757,9.36315223788853e-06
156217571639.49915,9.963011120784257e-06
151302834244.85977,9.15271576429192e-06
234607461920.92603,9.818112583970234e-06
250144273937.4813,6.859234322710583e-06
155763243518.09875,9.008659217001124e-06
160207197139.69028,9.86500633717182e-06
173143874161.44836,8.966205319649234e-06
235234689508.2481,8.234087381044218e-06
154068431436.19687,7.284251483297842e-06
254913493547.8704,6.740001155041287e-06
181628396155.55148,9.630446155107195e-06
146121793534.69016,8.531831987670095e-06
254431075155.2341,1.0238273312857576e-05
252248987724.7649,9.601484106520764e-06
169220454522.86127,6.998562166697803e-06
207828360522.39572,1.2146319360915654e-05
214608725146.2125,7.857876358526128e-06
148900921801.95984,7.10005671193253e-06
165022724997.29868,9.285993553341196e-06
179973771231.66937,1.2256945608357785e-05
186871603929.03845,8.959074433036947e-06
161509529823.86472,1.0775932938623811e-05
154270316006.88635,9.972478423567515e-06
182386710591.5225,1.2085752080557208e-05
238660619215.09955,1.0864661624718143e-05
210945111434.3432,6.859649595991923e-06
240793323841.2403,8.925401642802958e-06
242706768590.6361,1.1373383554268652e-05
227035498861.62173,1.0049015398627313e-05
200159767456.3444,9.26250019747858e-06
179243289841.41418,8.323885580043862e-06
217576345443.14453,1.0989865324557767e-05
155538969880.36234,1.0497085849182733e-05
243631726368.19852,1.149912879366732e-05
164382255458.10428,7.055982249795728e-06
208649383754.022,8.675213939289828e-06
254011003677.7908,1.124112311506204e-05
158409227867.14307,8.30617824455622e-06
228865491611.4007,7.877679571662075e-06
241784121699.08975,7.822425031370668e-06
158075227049.5133,6.886299710515714e-06
147755751387.13715,9.705139142001157e-06
151974659924.60794,1.232775748823332e-05
199934536646.71545,9.805996714174193e-06
192620682842.281,1.031927692468092e-05
162418891384.6006,1.191861091116141e-05
226607347694.556,1.150547078429848e-05
246055771818.61096,8.697658432018751e-06
158035130653.7658,1.1985219294125324e-05
189740682263.819,1.2425147971444272e-05
152018324872.14136,8.604568455548007e-06
147948224570.06458,8.052921994939882e-06
191238692781.5068,1.0735929391627942e-05
180710317202.0258,7.885577582783408e-06
237139484840.88785,7.177947495779891e-06
195290930525.13223,1.0890176386676502e-05
239902580903.18747,1.189658056158376e-05
218803709572.52515,9.267817089919228e-06
154720390980.7479,7.881746122131213e-06
220244260313.77985,7.305676575988081e-06
223243970210.1993,7.267652289793734e-06
242119810785.68872,1.2354014326140704e-05
157396131358.71106,1.2084219478785969e-05
259174545938.692,1.0918299953295044e-05
216500096801.30792,1.198716021608638e-05
187592565758.4766,8.54217937686546e-06
251937101577.6877,8.031267536351949e-06
199706784966.62997,1.1945731937373204e-05
163049901984.6949,1.1614504736936822e-05
204137440008.5097,7.833424213746283e-06
159080359886.82712,9.251526816692671e-06
250993448478.17825,7.094597863660545e-06
241842005191.378,1.1933590531817794e-05
162371616578.63306,1.240542654273803e-05
232135292209.5622,9.424626391813078e-06
204383192109.6625,1.0475730214420652e-05
207248720872.9936,1.0873594688468477e-05
256377780764.5179,8.175030059742592e-06
177538873403.72855,9.575966423474964e-06
229935974738.8678,1.1731705518674264e-05
190479491783.89932,1.141025712793364e-05
147462094858.2513,1.0982732253480832e-05
149757069077.69537,6.539845880407692e-06
254237925717.2204,6.7731271501971774e-06
151526332785.28778,8.44343334818201e-06
184831742683.91345,8.291831787708774e-06
148508711426.03528,1.029057607302945e-05
224849597641.11044,1.1235776731981852e-05
157881540214.39172,7.8979740159778e-06
237484734437.97137,6.6989533363821295e-06
216847031476.6641,1.165036976989707e-05
152349801954.2848,1.0774436369903093e-05
222980036287.02365,9.297624175167484e-06
188419208641.3945,9.264590624252124e-06
245500201014.96936,9.602650738749025e-06
257364389952.0393,9.406834549623178e-06
176641788201.04675,1.1956508287530496e-05
245609523251.2936,9.329008633281024e-06
210297143337.71405,1.1955622641434368e-05
247500578950.11053,1.0096453190614789e-05
242067562999.49585,7.532908813993275e-06
191978209004.87585,9.353288991234804e-06
199296091651.1942,8.706575283450591e-06
195057079774.2944,7.408454466889612e-06
158491804863.53284,7.559151173325512e-06
225332980632.06744,1.2078002649840674e-05
254278150932.16888,7.162355866609009e-06
147370515417.2332,7.930762046888208e-06
215374523751.17865,7.500038507377774e-06
192266911845.69104,8.3452560398398e-06
170510345543.9447,1.1768261258548522e-05
197656173603.5872,1.077889285378725e-05
250256186024.48425,8.906739663811581e-06
181332143376.3657,1.1015119606265774e-05
252059184252.98065,1.120929488878866e-05
187184594667.64288,1.1463674583986277e-05
243861069468.83185,7.204509868805978e-06
187171132898.5445,7.779217842708768e-06
194233052959.9763,8.001673984178469e-06
146465627734.61557,1.1385062203381006e-05
240041689903.25635,1.0859612024912795e-05
150646552487.27216,7.3488906767199235e-06
209147042763.52145,9.77251557846228e-06
165845172703.9784,9.22565664018525e-06
222025251023.20023,7.218789549263782e-06
224890605783.4332,1.194906190662756e-05
147168810541.29593,9.454125990469486e-06
155514358705.99246,1.2054648320123517e-05
179598974639.92346,8.169104022461654e-06
227341462657.3792,7.950645716359522e-06
215470521261.29156,8.720304104796223e-06
243171658443.05692,9.602559383609216e-06
157949866445.9936,6.682913126828108e-06
235190734721.80023,9.837615517568284e-06
150504061971.13327,1.1562029134114895e-05
237582767449.6906,8.443479983880936e-06
203808908300.2932,1.058681525655607e-05
170633671864.87885,1.18726204491181e-05
146209622033.39572,8.259571077206698e-06
163916062058.6828,7.259751028450701e-06
213056066143.51743,8.399051146910417e-06
230580959604.0219,6.933353544267317e-06
191317034396.29932,8.242605362780777e-06
167489105977.78613,1.1744318063267508e-05
160165952356.00662,1.0422611733882687e-05
230909563636.42563,1.0058958165958367e-05
230479388191.11328,8.827442013253417e-06
238857159472.81183,8.797901975567607e-06
234785404921.6199,1.1649615699059163e-05
214926172948.6564,8.499756909913992e-06
215606928538.9989,1.1431644339805643e-05
250291015414.08813,1.059332158861042e-05
194945503533.70105,7.150472738900785e-06
255006376224.2367,1.063671087570875e-05
156625826491.82803,1.193930992397208e-05
255560173578.6352,1.1051594180918856e-05
238251903611.7824,8.385865205967096e-06
224361002732.3813,7.148306057067234e-06
244386673424.31952,1.0026548522043208e-05
176387448778.92816,7.3519157179488e-06
250738365443.7508,8.734423951982422e-06
177717390056.0597,1.2386750338719183e-05
178113726764.03397,1.2058042910435466e-05
146728362113.3823,8.710758222622022e-06
246046803244.68005,8.669414323801136e-06
198018185079.8836,1.1756217648898698e-05
200836934474.7816,8.67901317560382e-06
158625955467.83627,8.429641340592289e-06
167570561879.28772,8.355616356703708e-06
227417729692.95227,7.4325454283572595e-06
162395739917.71518,7.535683612373731e-06
222550966794.04703,9.971531105049564e-06
157656730576.98022,7.886492356340867e-06
195499162160.51575,1.1639924990031546e-05
235620295490.36392,1.1224841201638336e-05
224018004830.4452,6.753337546757325e-06
235564993574.91373,9.98407545522907e-06
185569089156.80417,7.738390345751852e-06
244362606766.59656,9.82214797583105e-06
210618071104.55127,8.280003957105953e-06
183077649423.5609,1.09849248963315e-05
155418527435.14227,1.121012899819182e-05
189441313518.73065,1.0506355569217593e-05
159724294550.20734,6.603684036276555e-06
185834736036.95065,7.514604409150222e-06
150647753915.84225,7.61995748187593e-06
184595476918.02985,1.2108936923528712e-05
177951136808.5143,1.1491198918755708e-05
178849697389.04218,9.738408861297477e-06
218476338312.1288,6.5965298393481845e-06
155420134008.23874,8.467037793082012e-06
187952996723.02512,1.2355080290062894e-05
196692473262.84973,1.012797533919959e-05
191742388877.98904,1.205984727458339e-05
222302771963.6425,7.048492471417229e-06
215967927505.79785,8.848489168159505e-06
253032628071.95496,7.827728134631387e-06
223652901069.8604,8.55909835225114e-06
209203563273.16864,6.549088833467484e-06
159554668214.7145,8.24696805832669e-06
257776677299.46985,8.901975953677116e-06
165702991650.44043,1.048774444904977e-05
214937276294.11493,7.472418504431834e-06
236110113283.4073,8.918268778115746e-06
194236144229.40985,1.0748359751991366e-05
224521344182.83124,6.807293878458696e-06
161688520397.7419,9.233274604881702e-06
248597975226.0388,8.431908491076912e-06
151575634724.42505,1.16020001375332e-05
181071890672.64508,8.983827083992059e-06
207437321254.2774,9.202146163538674e-06
199792374169.8804,8.838825378895473e-06
209900029255.64587,1.1347624474762387e-05
215404365973.8426,1.0333919358391586e-05
162312808068.86908,9.090843606208807e-06
249632114131.58145,9.335975158441116e-06
218163762267.7579,1.1139911945828554e-05
156790382708.33527,6.989935767449538e-06
187954870121.4914,1.0850825251674362e-05
255169102190.19897,1.0825094132553747e-05
215344918140.89877,8.03753003241052e-06
211929063423.4345,7.3218701186417905e-06
225212968183.8104,7.473580348283852e-06
216735466110.5678,6.991769475963144e-06
219795648585.61667,1.1254792093441475e-05
215940177311.4145,9.812667524722374e-06
225087721194.12616,1.0042863575687398e-05
178136289229.14508,9.440695056983248e-06
256700224711.9313,1.2363081598968935e-05
217027478904.232,7.401073528161594e-06
154395094624.93228,9.34507260291407e-06
197506955041.14783,1.0775150006236685e-05
234951350275.14844,1.1065326089629711e-05
251609245176.5326,8.692843489330263e-06
255416448763.88425,9.681806588449209e-06
205718207217.8912,9.579801530605396e-06
257005595309.2501,9.453395770287262e-06
154691513737.44464,9.676853305008275e-06
156524593794.54852,8.854873659784867e-06
168470729883.65787,1.2207384790771564e-05
193201193028.2646,1.136587012393712e-05
146107349628.14215,1.0726187936466894e-05
242646124301.49252,6.559132412766058e-06
166351715744.0714,1.0676278558339083e-05
253325402067.19592,1.026891003708857e-05
196212588283.32947,8.938442730194697e-06
219713527585.40515,1.1176516449540532e-05
217431047137.6613,1.0585140366604524e-05
249628373891.89023,1.059912422431496e-05
209381192577.3693,1.055259159894146e-05
222690410711.12256,7.550801271595652e-06
239137716207.81683,7.797674333062923e-06
205644083030.3983,1.12530011448805e-05
171113842754.495,9.465365050261536e-06
189704275714.35455,7.917625933531718e-06
244693175882.6114,8.503423493024323e-06
238817805855.1078,6.557933869011806e-06
227430899625.6214,1.0700681960444317e-05
191473794947.9571,7.091659918177364e-06
200472153817.8458,9.707836493013036e-06
155661624323.11902,6.701477085850874e-06
217592445490.3276,1.1056586951363002e-05
180427263124.6233,8.964848229616362e-06
182928507189.7013,1.159721529650324e-05
184741006817.65924,7.22626795772673e-06
228697025962.0731,1.170415775778223e-05
228523575314.0601,7.829350054370535e-06
160022162200.92328,9.611354939054076e-06
237308930035.24536,8.633832006359106e-06
166439116690.54913,9.89126824730848e-06
233263235030.598,8.865434407292609e-06
234225557810.8524,1.0043731269629084e-05
187418929121.73248,1.2253745650179882e-05
228524154317.3429,9.544901536417383e-06
204458218902.8235,1.0833383462335462e-05
150438927723.1826,1.115931080766232e-05
146656593559.4494,1.0539134827101954e-05
181183590944.0749,7.239591160278464e-06
154027945837.55026,1.1802618879594088e-05
179311128724.81802,1.227605006149323e-05
146159045040.32172,7.058036455130511e-06
154081833607.1055,1.1201412348746868e-05
155190144149.5238,1.2445800178713742e-05
147994220446.4271,8.84817339451369e-06
231431980462.4485,1.2420558463680712e-05
222975363365.61963,7.617758804753498e-06
226648067347.00595,6.913800639256338e-06
174083746553.2181,1.0103896823705876e-05
161391285956.6319,1.1924958369461011e-05
240164722565.12347,8.699495418636698e-06
242669550040.06735,6.696180217236124e-06
189853284111.20413,1.1378194544663807e-05
184595439249.15567,9.597723904328366e-06
243012838889.8524,9.365374550384068e-06
198301925127.9069,7.846348556028645e-06
174654599490.9718,9.080401674461348e-06
210359817315.01453,7.974239873411319e-06
159724038641.68036,8.863755748026586e-06
200223901489.1742,8.611412106277917e-06
251347812762.8,7.445507501147812e-06
250068213271.52292,9.063703531525e-06
208552788394.41272,1.0217077000955688e-05
151872261952.96408,7.105767420122301e-06
235282382931.91455,1.0306301627501997e-05
223277669331.0216,7.596222629224629e-06
176157026517.14026,1.1198120224220645e-05
249690658438.03116,9.53335284420021e-06
210284838392.17896,7.80448071520223e-06
225561457101.02603,8.616126633417694e-06
202109845118.5568,9.2534947994964e-06
152208234729.55914,1.2163886716626711e-05
231967404701.0865,9.042287691074438e-06
256787679980.15872,7.4303537543503e-06
184599082996.61157,1.0750130769099932e-05
248541848565.16196,9.85920036977554e-06
238608960709.4995,8.241415084675158e-06
173419128062.15335,1.0559650907415842e-05
202655986753.8104,1.2208514219809997e-05
185545367169.81995,1.0368008366098207e-05
228406297373.8348,6.696176162801962e-06
168779041170.35638,1.1973855842161951e-05
247068461897.4905,6.860955963385265e-06
225501671931.4682,1.080147660499501e-05
190928856199.5704,1.1731263266658477e-05
196680034277.50266,8.60773075226564e-06
199514646922.55487,8.777955889560464e-06
242854053237.7314,1.004590598838958e-05
236373163097.3513,7.522704949176494e-06
243438063600.5341,8.187494615042618e-06
224076388798.06796,8.133631615998627e-06
162657656339.65488,1.1373673644409404e-05
191440740171.2501,8.088292199357844e-06
199310576376.02023,1.0963534966481012e-05
250823225502.5235,1.1548461795924404e-05
210679878710.7345,8.961303157950687e-06
250655815085.62708,1.0759908809300184e-05
154901565396.50183,7.136610394118983e-06
150333279260.77258,9.618201696815772e-06
234465203214.04535,6.541472086982162e-06
158684704171.6284,6.93206950448934e-06
229069474153.44385,9.30446867958486e-06
164682816058.12744,1.2025097290005582e-05
149462196108.20914,1.1663346029350582e-05
149860383429.28714,7.2546974282710494e-06
211014942610.169,8.233084271850027e-06
218359179283.48465,7.59779290554311e-06
238182119604.97604,1.2057465404538658e-05
216651891463.4236,8.833159188267204e-06
240242022097.64297,1.2378165293555672e-05
223680393783.3774,9.701298321837091e-06
258148848926.1139,8.293934570371258e-06
193945549475.58875,7.448384064857215e-06
234106675532.12607,1.0212707304524278e-05
209222897611.3469,9.066109534881254e-06
204957621863.33295,1.1586939832388292e-05
209907878635.5893,7.878439495630239e-06
233060507934.756,9.477804601807665e-06
219450724635.132,1.100039105875096e-05
163865191017.26865,1.1919702124105086e-05
197011072262.2549,1.1929253591067593e-05
233844240321.66,7.44913006433368e-06
224552907753.4141,7.376441569296056e-06
221480467224.63797,1.1658115590530727e-05
234467839341.02252,1.0802694726707502e-05
172140095585.04218,8.049527739440922e-06
172918449888.12494,1.0390127524820431e-05
230581348304.4718,6.870926051348672e-06
190781053260.25653,1.1044824722014024e-05
146994252403.7744,9.403232779651498e-06
180737990754.10895,1.1164369862015718e-05
149985975204.5331,1.0582274128065894e-05
244404068551.05127,1.2041302801736591e-05
227857415313.83585,9.400037924437836e-06
212554222955.23743,1.235607346019082e-05
232497662310.05524,6.64095712237918e-06
175921450625.60333,8.256556918217045e-06
189912919669.7518,1.1679101217879208e-05
251619113768.83548,9.392919298673488e-06
251221944920.1515,7.28225528142628e-06
162380629368.1751,8.499068489754274e-06
167582624102.26245,1.0983878912762238e-05
242176401819.0324,7.400505884436506e-06
197919201346.13843,1.1225094752045125e-05
186837249867.2097,9.17662087268177e-06
178600692775.66605,8.224010120555433e-06
255395435028.09357,8.523740311751215e-06
151728575475.7613,1.2350237576287304e-05
168179732561.12817,1.1863567982527396e-05
243648955969.4616,1.0947989222058426e-05
221057054190.26956,1.1264596045100428e-05
218623913823.63715,8.521347812174117e-06
149850611452.14642,6.9883103866015686e-06
205207582705.40115,7.23381827705726e-06
211528414957.21936,9.030645431977832e-06
166883960229.42398,9.501743030114203e-06
251792575551.73724,7.941871931566574e-06
158633671974.23456,1.1322660177696482e-05
155539629996.65186,7.816152610831356e-06
245544236847.37,8.260103175089102e-06
201923285993.03677,1.2326881602131248e-05
199626942844.35944,6.621973695961711e-06
149940723357.9773,9.558961821548065e-06
202785408567.1356,1.2232282893822372e-05
242773875661.66144,1.196719418654255e-05
152603244931.102,8.217257075079699e-06
248740814735.4263,8.667675955673888e-06
249479012818.37012,1.1647530579450342e-05
248190566419.6613,9.754461522611173e-06
149211161939.16638,7.813939823645827e-06
185552750443.8283,1.158957194761963e-05
216281796619.33865,7.2351295116475935e-06
193808917992.81665,7.752788898805907e-06
199344541084.08725,8.709977485158006e-06
181703545969.6352,1.2191300335033475e-05
255543407010.0772,1.2258984779594603e-05
197669016714.50165,7.306915075734633e-06
236558012469.94077,9.794330026642208e-06
244301848341.899,1.0164703871437294e-05
199124306044.18616,8.029545325540255e-06
255904713852.9005,9.880105129166776e-06
216577054279.69788,8.997042711098154e-06
171961081646.81714,9.267173043598517e-06
207364723479.3036,8.911146140822923e-06
177326548011.06314,1.188488768693796e-05
156460542096.69635,1.2401706030023362e-05
199126169617.78403,1.05622467057207e-05
187867170079.21948,1.1522949296094666e-05
247156774271.1946,1.0773427622061525e-05
201892546625.3098,1.1855769351918626e-05
190355154817.844,9.151641506616871e-06
221546465953.6537,8.614387286679576e-06
222573324982.0296,9.92248032565193e-06
207716727707.02164,1.1096631046467258e-05
232848002480.8413,7.689928715388288e-06
256334274266.1193,1.113871709530072e-05
185197159895.58337,7.724841644469134e-06
203200885317.6208,1.2217808264045176e-05
179434478550.3087,8.64314062269023e-06
232674687906.0096,6.896871103415082e-06
198523766478.3153,7.22719558007404e-06
232698648174.5737,9.745373314912656e-06
151980931719.55927,8.954720813397912e-06
180930792739.44824,7.829494087702671e-06
205932974694.3584,8.793432428117142e-06
154346590129.3048,9.777000728074623e-06
201853206052.16107,6.676290253899855e-06
255325522885.0759,9.778447898601577e-06
219853012982.34827,1.1131146529577858e-05
212361346899.43524,7.690078098557404e-06
159670504058.31302,1.022624230167578e-05
158467949338.24762,6.957375397008164e-06
234355879130.5337,1.187365209605642e-05
179045574382.33444,1.1012451322073817e-05
229012724455.62448,8.910282873862244e-06
182883074649.7028,7.715943777687811e-06
180648032489.49976,1.0780595938395828e-05
186165258307.45465,7.320359400681867e-06
225244432007.99985,1.1815537102363415e-05
175500157568.87408,1.1984985896817106e-05
246189533372.458,1.145547815244742e-05
161870045025.12445,7.163726445486215e-06
156564192748.18338,6.589905519533067e-06
199014833797.8812,1.070441552000263e-05
189120250629.69653,7.852103639610464e-06
174579299331.95877,8.01881280089598e-06
195326858943.67505,1.032244268425418e-05
257289762746.07312,7.259457746075315e-06
158825700578.46588,7.275037143960261e-06
154609953596.99115,7.265343858472542e-06
236763945766.54285,1.03974752756506e-05
237025133220.315,7.675384849092192e-06
234084718724.91116,7.337900107124286e-06
199897603577.30945,1.0544922443718746e-05
228827961005.86035,8.036255236562777e-06
185955942982.01974,1.2134021435420346e-05
214800939404.4044,8.588895268553967e-06
196554267929.83875,1.0263024569463244e-05
212119489599.3861,8.413526320398055e-06
175772480448.61563,6.907691245502171e-06
240240946363.12234,6.614898481806251e-06
194475198254.03857,7.325248775323834e-06
224392344245.408,6.9349544743881735e-06
228948446788.75128,8.83956835967469e-06
162698059535.27396,1.0228879349071656e-05
237893587838.333,1.0703153107304698e-05
181502193935.1432,1.1095681033863924e-05
194618170229.14603,1.194261862739792e-05
197026989937.9286,8.45715955988468e-06
188917183296.22318,7.935876031883674e-06
180547825850.3944,6.798583985310414e-06
168282826270.6512,1.0223333336496308e-05
228478292777.17075,1.2095068713661506e-05
186393135937.00952,7.567370564967259e-06
168666577416.49646,9.642321886472936e-06
236303312292.37305,1.1565407448870554e-05
227630113561.58337,6.593698607210773e-06
155081670201.29428,9.83839639803977e-06
150864592613.47064,8.556645219019815e-06
230723468821.70917,8.299982426948428e-06
257475867918.72372,7.758618408262482e-06
228850090896.887,9.238210405950636e-06
192254580252.33185,9.82971430518637e-06
191374034867.0138,8.370865824651093e-06
204766075090.75757,7.234383910121539e-06
232374961029.3681,1.2223635277156328e-05
190919427538.00403,1.1631706920766798e-05
222880506919.8576,9.069129002531933e-06
168114285507.48874,8.250747371008378e-06
248368132135.6336,7.337395447655663e-06
231752797460.16608,9.13569308916275e-06
227083632792.60284,6.884532835685576e-06
207865682081.6675,1.1105591898580092e-05
202404749202.07465,1.1617842946251338e-05
212421188798.48236,9.030541849940149e-06
150743565189.7447,1.0490474075359396e-05
237522550837.9594,9.0723018533609e-06
256709018689.07104,6.767197868853728e-06
248100923358.2817,6.575303783722771e-06
219955280319.00952,6.68739778402156e-06
183783514373.16928,9.97977220613006e-06
167031012836.5494,7.848949204931622e-06
198306725651.69403,8.712863437456005e-06
243180626369.19968,9.040855886100232e-06
236861661336.8205,7.449093510205218e-06
156768946416.47055,9.091397798426178e-06
206562073657.75092,1.147355187704896e-05
191292636758.21445,7.03153230202451e-06
150028856123.10336,1.039944631269366e-05
156487011887.0431,8.275940184311082e-06
157998595207.54034,8.543239022100933e-06
202520016012.9861,1.0904228350602024e-05
152007119860.92288,1.0394541568884469e-05
171542314148.1717,9.929785131490373e-06
166379836952.7577,1.1323737461388746e-05
173552405412.6794,8.274053157799406e-06
246922066421.7873,9.753264938862584e-06
176671898495.52087,7.149211796902504e-06
254504487253.7517,1.1795786778249035e-05
195986479603.6301,6.924923285646051e-06
199895988963.96204,8.351840263950652e-06
172523560486.7108,1.1264209524314026e-05
179650880721.90082,1.0177210004124792e-05
203273404473.60376,8.601221498769638e-06
204221307434.5204,7.968150897655268e-06
177018911905.99268,6.7415534034274616e-06
249052760830.70868,7.080089289714922e-06
153102526902.85217,8.052357964233113e-06
201991261522.29285,9.966222613039338e-06
199698184580.6305,8.630447110472536e-06
180284237929.2615,7.254749807364565e-06
151316258314.55594,1.2171447104422654e-05
151798192465.29562,1.088057260075498e-05
197447735247.96423,1.1873857604772387e-05
257613213286.1757,7.720964113370968e-06
161804896997.75696,1.0590841023878366e-05
195831011883.5041,1.1157876999491832e-05
250670361365.41016,6.568113755788053e-06
232550217917.3059,9.238596134301869e-06
243508956329.72983,8.983681619980902e-06
240041066857.5739,7.471618692550162e-06
179057942693.67157,1.2406296587261142e-05
202210386545.3443,8.430977916219554e-06
234595269783.8016,6.952813723750828e-06
151551376911.43402,8.305109457100064e-06
162178506931.5378,1.061081629533392e-05
187330968548.7611,1.00902279673591e-05
238268921408.1266,9.03983058324325e-06
166961396316.86444,1.0590108053480204e-05
239312681439.55783,1.1510925021623098e-05
205278152676.74103,8.339776301049689e-06
254341599414.7532,8.76227583137872e-06
225087619017.7751,1.0639591107667636e-05
233892909509.74295,1.2333784762639213e-05
230648997304.1055,1.1276436289894312e-05
148764278401.0068,8.743734784037185e-06
246235710058.30637,1.0874916109715145e-05
190985795664.92,8.400353871719882e-06
